ISLAND PRIDE RESTAURANT,11203,Caribbean,7183451034
Desi Shack,10003,Pakistani,6466923434
LIL FRANKIE'S PIZZA,10003,American ,2124204900
GOTTLIEB'S RESTAURANT,11211,Jewish/Kosher,7183846612
HIGHLANDS RESTAURANT,10014,English,2122292670
DONNA BELL'S BAKE SHOP,10019,Bakery,2125828463
Spirited,11238,Bakery,7187835700
16 HANDLES,10011,American ,2126272808
HIGHLANDS RESTAURANT,10014,English,2122292670
PHOENIX GARDEN,10016,Chinese,2129836666
LUCKY BAKERY,11355,Bakery,7188887771
LUCKY BAKERY,11355,Bakery,7188887771
LUCKY BAKERY,11355,Bakery,7188887771
T.G.I. FRIDAY'S,10314,American ,7189827801
DUNKIN DONUTS,10314,Donuts,3478252458
JERUSALEM CAFE,10018,Jewish/Kosher,2123981475
GATHER,11215,American ,7187682439
T.G.I. FRIDAY'S,10314,American ,7189827801
SPASSO,10014,Italian,2128583838
HOME RESTAURANT,10014,American ,2122439579
JERUSALEM CAFE,10018,Jewish/Kosher,2123981475
GREEN CAFE,10011,American ,2123665305
BURGER KING,10305,Hamburgers,7189805910
CRISP,11210,Jewish/Kosher,7187584785
FAR EAST SZECHUAN KITCHEN,11367,Chinese,7182631265
SPASSO,10014,Italian,2128583838
DICK AND JANE'S,11205,American ,3472278021
BEE'S KNEES BAKING CO,10010,Café/Coffee/Tea,4342498866
BEE'S KNEES BAKING CO,10010,Café/Coffee/Tea,4342498866
MEKONG THAI AND VIETNAMESE RESTAURANT,11354,Vietnamese/Cambodian/Malaysia,7188862070
BIN NO 220,10038,American ,2123749463
CRAZY WILLYS BAR,11418,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7184415617
EL BLOQUE DELI,11418,Spanish,7187390330
SUN HING,11212,Chinese,7183458015
MIYAKO SUSHI,10025,Japanese,2127245200
BABALU,10461,Spanish,7188248400
CENTRAL PARK BOATHOUSE,10022,American ,2125172233
JJ'S JAMAICAN RESTAURANT,11225,Caribbean,7184628757
CLASSIC DELI,10314,Delicatessen,7187613307
BAGEL VILLA,11209,Bagels/Pretzels,7187451175
GARDEN GRILL,11211,American ,7183848668
DUNKIN' DONUTS,11203,Donuts,7188040635
THE BEEKMAN,10038,Irish,2127327333
CHINA WOK KITCHEN,10009,Chinese,2129799327
PARK HYATT NEW YORK,10019,American ,6467741234
NORTHERN BELL,11211,American ,6468942718
BIZARRE,11206,American ,3479152717
ANA'S BAKERY & CAFE,10461,Bakery,3478514636
TESTO,11206,Italian,7183884810
MARISCO CENTRO,10462,Spanish,7187920500
ESSEN,10022,American ,2122074566
AU ZA'ATAR,10009,American ,2122545660
EXQUISITE RESTAURANT,11210,Caribbean,3475336453
EXQUISITE RESTAURANT,11210,Caribbean,3475336453
JULIA'S BEER AND WINE BAR LLC,11385,Not Listed/Not Applicable,9179749110
LUCKY BAKERY,11355,Bakery,7188887771
LUCKY BAKERY,11355,Bakery,7188887771
PHOENIX GARDEN,10016,Chinese,2129836666
PARK HYATT NEW YORK,10019,American ,6467741234
PICARDIAS MEXICANAS,11368,Mexican,3478063611
PICARDIAS MEXICANAS,11368,Mexican,3478063611
BAGEL VILLA,11209,Bagels/Pretzels,7187451175
LUCKY BAKERY,11355,Bakery,7188887771
ISIS RESTAURANT,10467,Spanish,7183241054
BIG APPLE RESTAURANT DELI CAFE,11212,Spanish,7183429070
BIG APPLE RESTAURANT DELI CAFE,11212,Spanish,7183429070
MARISCO CENTRO,10462,Spanish,7187920500
NEW GIANT CHINESE FOOD,11102,Chinese,7187212222
LUCY'S CUBAN CUISINE RESTAURANT,10314,Spanish,3472860527
DIABLO ROYALE,10014,Mexican,2126200223
Z-ONE DINER & LOUNGE,10314,American ,7184949100
NEW GIANT CHINESE FOOD,11102,Chinese,7187212222
UMAMI BURGER,10280,American ,3237828201
EL PARAISO,10011,Chinese,3478202228
FRESH TACO,11385,Tex-Mex,7188216563
GOLDEN STAR,10305,Chinese,7189812828
GOLDEN PALACE CHINESE RESTAURANT,10473,Chinese,7188243403
BLUE AROMA CAFE,11368,Spanish,7183033873
BLUE AROMA CAFE,11368,Spanish,7183033873
DIABLO ROYALE,10014,Mexican,2126200223
COLOMBIA RESTAURANT,11215,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7183692020
SUN HING,11212,Chinese,7183458015
BRISAS DEL CARIBE,10462,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7187949710
LUCY'S CUBAN CUISINE RESTAURANT,10314,Spanish,3472860527
FATHER & SON DELI,11102,Delicatessen,7189325900
SUN HING,11212,Chinese,7183458015
FATHER & SON DELI,11102,Delicatessen,7189325900
RICONCITO,10474,Spanish,3472704670
ALLADIN,11214,Russian,7186764667
GREEN JADE RESTAURANT,11385,Chinese,7183862925
DRAGON GARDEN,11214,Chinese,7182348288
LUCKY BAKERY,11355,Bakery,7188887771
LUCKY BAKERY,11355,Bakery,7188887771
CAFE LOS ARCOS,11206,Spanish,7183812550
USA DINER,11422,American ,7189497933
LIGHTHOUSE FISHMARKET,10027,American ,2123808325
DA JIN HONG,11354,Chinese,7183532816
AMBER,10016,Japanese,2126866388
MAROO,10128,Korean,2128317000
HILLSIDE DOSA  HUTT,11004,Vegetarian,7184144780
GFC,11207,American ,7184848849
GFC,11207,American ,7184848849
GFC,11207,American ,7184848849
BETTY BROOKLYN CATERING CO.,11203,American ,7188323889
DA JIN HONG,11354,Chinese,7183532816
THE ANCHORED INN,11206,American ,7185763297
HILL COUNTRY BARBECUE MARKET,11201,Barbecue,6462075551
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
BOBBY VAN'S GRILL,10020,Steak,2129575050
GFC,11207,American ,7184848849
BEST WESTERN HOTEL HOSPITALITY HOUSE,10017,American ,2127538781
KING FOOD,10024,Chinese,2127998467
BETTY BROOKLYN CATERING CO.,11203,American ,7188323889
THAT STORE,11354,"Juice, Smoothies, Fruit Salads",7188869338
KING WOK TAKEOUT,11229,Chinese,7186152117
GUY & GALLARD,10018,American ,2127300010
PEAK THAI,10017,Thai,6464541333
LAS MARGARITAS DELI GROCERY,11214,Mexican,7182361111
PERSHING SQUARE CAFE,10017,American ,2122869600
PERSHING SQUARE CAFE,10017,American ,2122869600
SU RA CHUNG RESTAURANT,11355,Korean,7186619292
PEAK THAI,10017,Thai,6464541333
BENTON CAFE,10017,Japanese,2129229788
PIP'S PLACE,10016,Bakery,6468239393
BAKE AND THINGS RESTAURANT,11203,Caribbean,7188261807
JUICE BAR PLUS,10017,"Juice, Smoothies, Fruit Salads",2128670887
NELLY'S CAKES & PARTY SUPPLIES,11207,Bakery,7182726633
MAIN NOODLE HOUSE,10018,Chinese,2128690888
LA UNION RESTAURANT,11373,Peruvian,7185922786
LE PARIS DAKAR,11216,French,3479554100
BIERKRAFT,11217,Sandwiches,7182307600
EL VEZ,10282,Mexican,2122332500
OTTO ENOTECA PIZZERIA,10003,Pizza/Italian,2129959559
MAROO,10128,Korean,2128317000
NEW CHEUNG CHOW,11691,Chinese,7184717795
FRO YO TO GO,10312,"Ice Cream, Gelato, Yogurt, Ices",9177094009
GREEN SKY RESTAURANT,11237,Chinese,7184554018
GRAND SHANGAI,11354,Chinese,7188868972
BAGUETTEABOUDIT,11205,Bagels/Pretzels,7186228333
AMBER,10016,Japanese,2126866388
LA UNION RESTAURANT,11373,Peruvian,7185922786
BP SUB EXPRESS,11219,Jewish/Kosher,7189720010
BP SUB EXPRESS,11219,Jewish/Kosher,7189720010
BIERKRAFT,11217,Sandwiches,7182307600
DA JIN HONG,11354,Chinese,7183532816
DA JIN HONG,11354,Chinese,7183532816
GOLDEN DRAGON RESTAURANT,11219,Chinese,7188714753
HAO WEI,10016,Chinese,2126869888
KING WOK TAKEOUT,11229,Chinese,7186152117
BAGUETTEABOUDIT,11205,Bagels/Pretzels,7186228333
MOONSTRUCK,10016,American ,2128672545
MAKKAH PIZZA RESTAURANT,10037,American ,7187720972
SINGAS FAMOUS PIZZA,11355,Pizza,7184634343
BIERKRAFT,11217,Sandwiches,7182307600
LIGHTHOUSE FISHMARKET,10027,American ,2123808325
GRAND SHANGAI,11354,Chinese,7188868972
GRAND SHANGAI,11354,Chinese,7188868972
MAIN NOODLE HOUSE,10018,Chinese,2128690888
ANTOJITOS ECUATORIANOS COFEE SHOP,11208,Spanish,9176524209
BASKIN ROBBINS/DUNKIN' DONUTS,11369,Donuts,7184784443
LAS PALMAS RESTAURANT,10032,Mexican,9175210349
CROWN FRIED CHICKEN,11203,Chicken,3477870663
BP SUB EXPRESS,11219,Jewish/Kosher,7189720010
PUNJABI SWEETS & RESTAURANT,11419,Indian,7188500200
LAS MARGARITAS DELI GROCERY,11214,Mexican,7182361111
ADAM CHINESE COTTAGE,10128,Chinese,2127442522
ADAM CHINESE COTTAGE,10128,Chinese,2127442522
LUCKY DRAGON BAKERY,11220,Bakery,7188513688
PEAK THAI,10017,Thai,6464541333
PRINCE ST. KITCHEN,10012,American ,2123437310
GRAND SHANGAI,11354,Chinese,7188868972
HONG TAI YANG,11354,Chinese,7183536265
JACOB SOUL FOOD RESTAURANT,10027,Soul Food,2128663663
MCDONALDS,10025,Hamburgers,2122228714
PARAISO SALUDABLE,11372,Café/Coffee/Tea,6462437630
NEW YORK UNIVERSITY - COURTYARD CAFE,10003,American ,2129953010
LALLISSE,10016,Mediterranean,2126861352
LAND THAI KITCHEN,10024,Thai,2125018121
YOO'S EVERGREEN SALAD BAR AND SANDWICHES,11212,American ,7184983122
FILICORI ZECCHINI,10025,Café/Coffee/Tea,2129334840
LINS CHINA GARDEN,11205,Chinese,7188756637
PRATT DESIGN CENTER/STARBUCKS,11205,Café/Coffee/Tea,7186875872
GOBO'S,11219,Jewish/Kosher,7188546267
TORTILLAS KING 86,11214,Tex-Mex,7183330647
TORTILLAS KING 86,11214,Tex-Mex,7183330647
MERCURY BAR,10016,American ,2126832645
YOO'S EVERGREEN SALAD BAR AND SANDWICHES,11212,American ,7184983122
THAT STORE,11354,"Juice, Smoothies, Fruit Salads",7188869338
ADAM CHINESE COTTAGE,10128,Chinese,2127442522
YEMEN CAFE & RESTAURANT,11201,Middle Eastern,7188349533
GOLDEN DRAGON RESTAURANT,11219,Chinese,7188714753
GOLDEN DRAGON RESTAURANT,11219,Chinese,7188714753
BRAULIO'S & FAMILY RESTAURANT,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188993267
SANT AMBROEUS,10075,Italian,2125702211
TORTILLAS KING 86,11214,Tex-Mex,7183330647
NELLY'S CAKES & PARTY SUPPLIES,11207,Bakery,7182726633
NELLY'S CAKES & PARTY SUPPLIES,11207,Bakery,7182726633
ORANGE GRILL RESTAURANT,11214,Eastern European,3476735411
YOO'S EVERGREEN SALAD BAR AND SANDWICHES,11212,American ,7184983122
ESMERALDA'S RESTAURANT,11237,Spanish,7183811721
RIVER JAPANESE CUISINE,11364,Japanese,7187477390
NEW YORK THAI GRILL  & SUSHI BAR,10019,Japanese,2125818808
IRIS TEA & BAKERY/ QUICKLY,11354,Bakery,7188881633
EL CAMION CANTINA,10009,Mexican,2125335436
CAFE LOS ARCOS,11206,Spanish,7183812550
ADAM CHINESE COTTAGE,10128,Chinese,2127442522
LE PARIS DAKAR,11216,French,3479554100
GFC,11207,American ,7184848849
Spirited,11238,Bakery,7187835700
CHINA GOURMET,10019,Chinese,2122468191
ORANGE GRILL RESTAURANT,11214,Eastern European,3476735411
ORANGE GRILL RESTAURANT,11214,Eastern European,3476735411
CHIPOTLE MEXICAN GRILL,10003,Tex-Mex,2129823081
GOLDEN KRUST,11212,Caribbean,7183427576
JUMBO HOUSE,11203,Chinese,7183858886
LA GATA GOLOSA,11369,Spanish,7187792497
WORLD CLASS EATERY,10027,American ,2128607777
CAFE SELECT,10012,Eastern European,2129259322
LAS PALMAS RESTAURANT,10032,Mexican,9175210349
TORTILLAS KING 86,11214,Tex-Mex,7183330647
CHINA GOURMET,10019,Chinese,2122468191
TRINI DELITE ROTI SHOP,11419,Caribbean,7183224111
MCDONALDS,10025,Hamburgers,2122228714
DUKE'S,10016,American ,2129495400
BOBBY VAN'S GRILL,10020,Steak,2129575050
BASKIN ROBBINS/DUNKIN' DONUTS,11369,Donuts,7184784443
AIRWAYS PIZZA & GYRO RESTAURANT,11369,Pizza,7187795548
BASKIN ROBBINS/DUNKIN' DONUTS,11369,Donuts,7184784443
MOONSTRUCK,10016,American ,2128672545
LAS PALMAS RESTAURANT,10032,Mexican,9175210349
LAS PALMAS RESTAURANT,10032,Mexican,9175210349
CAFE SELECT,10012,Eastern European,2129259322
CASSEROLE.BIG BOWL OF NOODLE,11354,Chinese,9179160169
GRAND SHANGAI,11354,Chinese,7188868972
MOFONGO DEL VALLE,10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2122818360
MOFONGO DEL VALLE,10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2122818360
CAPRI RESTAURANT,10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2122221304
NEW YORK THAI GRILL  & SUSHI BAR,10019,Japanese,2125818808
GRAND SHANGAI,11354,Chinese,7188868972
KAVKAZSKIY DVORIK,11229,Eastern European,7187697003
LUCKY CHICKEN,10010,American ,2122281325
CASSEROLE.BIG BOWL OF NOODLE,11354,Chinese,9179160169
KAVKAZSKIY DVORIK,11229,Eastern European,7187697003
KAVKAZSKIY DVORIK,11229,Eastern European,7187697003
CANTEEN 82,10024,Chinese,2125954300
QUIZNOS SUB,10007,Sandwiches/Salads/Mixed Buffet,2125713600
ORANGE GRILL RESTAURANT,11214,Eastern European,3476735411
ORANGE GRILL RESTAURANT,11214,Eastern European,3476735411
MERCURY BAR,10016,American ,2126832645
AIRWAYS PIZZA & GYRO RESTAURANT,11369,Pizza,7187795548
DADO FISH RESTAURANT,11355,Asian,7188862737
CASSEROLE.BIG BOWL OF NOODLE,11354,Chinese,9179160169
LINS CHINA GARDEN,11205,Chinese,7188756637
THE NUGGET SPOT,10003,Chicken,6464227346
PALACIO AZTECA,10021,Mexican,2122497313
DAVE'S JAMAICAN RESTAURANT,11208,Caribbean,7182351174
LA GATA GOLOSA #2,11372,Bakery,7186510788
SCALLYWAG'S IRISH PUB & REST,10018,Irish,6464904803
ESSEN,10010,American ,2122136969
GOBO'S,11219,Jewish/Kosher,7188546267
HUA LONG RESTAURANT,11217,Chinese,7188755362
DIP DIP,11354,Chinese,7188880711
LUCKY 11 BAKERY,11219,Bakery,7188338289
GOLDEN DRAGON RESTAURANT,11219,Chinese,7188714753
MR. LO KITCHEN,11040,Chinese,7183439888
LA GATA GOLOSA #2,11372,Bakery,7186510788
LA GATA GOLOSA #2,11372,Bakery,7186510788
HONG TAI YANG,11354,Chinese,7183536265
BRAULIO'S & FAMILY RESTAURANT,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188993267
MAIN NOODLE HOUSE,10018,Chinese,2128690888
LAS PALMAS RESTAURANT,10032,Mexican,9175210349
CROWN FRIED CHICKEN,11203,Chicken,3477870663
HONG TAI YANG,11354,Chinese,7183536265
CHINA GOURMET,10019,Chinese,2122468191
MR.ROTI LLC,10036,Café/Coffee/Tea,2122211400
THE PERFECT PINT,10017,Irish,2128678159
MERCURY BAR,10016,American ,2126832645
PUNTA CANA RESTAURANT,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2127400643
ABDULLAH SWEETS AND RESTAURANT,11218,Bangladeshi,7187665381
Dunkin Donuts,11377,Donuts,3472291865
GUY & GALLARD,10018,American ,2127300010
HONG TAI YANG,11354,Chinese,7183536265
Dunkin Donuts,11377,Donuts,3472291865
Dunkin Donuts,11377,Donuts,3472291865
YOO'S EVERGREEN SALAD BAR AND SANDWICHES,11212,American ,7184983122
BUA,10009,American ,2129796276
LA UNION RESTAURANT,11373,Peruvian,7185922786
CAPRI RESTAURANT,10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2122221304
LA UNION RESTAURANT,11373,Peruvian,7185922786
CASA DEL CHEF,11377,American ,718 457 9000
GOLDEN KRUST,11212,Caribbean,7183427576
BEECHER'S HANDMADE CHEESE,10003,American ,2124663340
BIERKRAFT,11217,Sandwiches,7182307600
DYNASTY RESTAURANT,11354,Chinese,7189615100
USA DINER,11422,American ,7189497933
BUA,10009,American ,2129796276
ANTOJITOS ECUATORIANOS COFEE SHOP,11208,Spanish,9176524209
LA UNION RESTAURANT,11373,Peruvian,7185922786
BENTON CAFE,10017,Japanese,2129229788
BUA,10009,American ,2129796276
TRINI DELITE ROTI SHOP,11419,Caribbean,7183224111
THE NUGGET SPOT,10003,Chicken,6464227346
THAI BASIL,11229,Thai,7188918889
MILK & HONEY CAFE,11230,Café/Coffee/Tea,6465413454
QUIZNOS SUB,10007,Sandwiches/Salads/Mixed Buffet,2125713600
FILICORI ZECCHINI,10025,Café/Coffee/Tea,2129334840
LUCKY 11 BAKERY,11219,Bakery,7188338289
SUBWAY,10018,Sandwiches,2122219480
FILICORI ZECCHINI,10025,Café/Coffee/Tea,2129334840
NOMADO 33,10016,Japanese,2128892833
GOLDEN KRUST,11212,Caribbean,7183427576
LA GATA GOLOSA #2,11372,Bakery,7186510788
IL CORALLO,10012,Italian,2129417119
PLAZA GARIBALDI,11372,Mexican,3472639082
DEVON & BLAKELY,10017,Delicatessen,2128260212
IL CORALLO,10012,Italian,2129417119
MAKKAH PIZZA RESTAURANT,10037,American ,7187720972
DOMINO'S PIZZA,11369,Pizza,7184583030
ANTOJITOS ECUATORIANOS COFEE SHOP,11208,Spanish,9176524209
DOMINO'S PIZZA,11369,Pizza,7184583030
DAVE'S JAMAICAN RESTAURANT,11208,Caribbean,7182351174
APPLEBEES NEIGHBORHOOD GRILL & BAR,11239,American ,7188272527
QUEEN SHEEBA RESTAURANT,10030,Middle Eastern,2128626149
BELLA DONNA CAFE,10012,Italian,2127777005
CHATIME,11220,Café/Coffee/Tea,9178688661
TRINI DELITE ROTI SHOP,11419,Caribbean,7183224111
E.J LUNCHEONETTE,10021,American ,2124720600
BEACH CAFE,10021,American ,2129887299
MENCHANKO-TEI 45,10017,Japanese,2129866805
MALDONADO MEXICAN RESTAURANT,10031,Mexican,2126900365
GOBO'S,11219,Jewish/Kosher,7188546267
PARAISO SALUDABLE,11372,Café/Coffee/Tea,6462437630
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
E.J LUNCHEONETTE,10021,American ,2124720600
SHAKE SHACK,11201,Other,6465176145
HILLSIDE DOSA  HUTT,11004,Vegetarian,7184144780
GOBO'S,11219,Jewish/Kosher,7188546267
ANDY'S CAFE,11102,Other,718606____
NEW GOLDEN STAR RESTAURANT,10033,Chinese,2129285454
GOBO'S,11219,Jewish/Kosher,7188546267
GOBO'S,11219,Jewish/Kosher,7188546267
LA GATA GOLOSA #2,11372,Bakery,7186510788
WHITE CASTLE,11211,Hamburgers,7185992206
GOLDEN DRAGON RESTAURANT,11219,Chinese,7188714753
HEARTLAND BREWERY,10018,American ,6462141000
THAI BASIL,11229,Thai,7188918889
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
e fresh,11040,American ,7188316888
LA GATA GOLOSA,11369,Spanish,7187792497
GALLO NERO,10036,Italian,2122656660
CARRO CAFE,11208,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7183489406
DHRUV'S KATI SHACK FACTORY,11366,Indian,7183431680
Baz Bagel and Restaurant,10013,American ,9176933846
MERCURY BAR,10016,American ,2126832645
JACOB SOUL FOOD RESTAURANT,10027,Soul Food,2128663663
JACOB SOUL FOOD RESTAURANT,10027,Soul Food,2128663663
PEAK THAI,10017,Thai,6464541333
IL CORALLO,10012,Italian,2129417119
LA GATA GOLOSA,11369,Spanish,7187792497
SU RA CHUNG RESTAURANT,11355,Korean,7186619292
E.J LUNCHEONETTE,10021,American ,2124720600
WOODSIDE KITCHEN,11373,Chinese,7188983570
HILLSIDE DOSA  HUTT,11004,Vegetarian,7184144780
WOODSIDE KITCHEN,11373,Chinese,7188983570
HUNAN KITCHEN BROOKLYN,11204,Chinese,7183318866
MENCHANKO-TEI 45,10017,Japanese,2129866805
NEW FLUSHING BAKERY,11354,Chinese,7185396363
Dunkin Donuts,11377,Donuts,3472291865
BIERKRAFT,11217,Sandwiches,7182307600
WOODSIDE KITCHEN,11373,Chinese,7188983570
MAROO,10128,Korean,2128317000
NEW GOLDEN STAR RESTAURANT,10033,Chinese,2129285454
HERB'N KITCHEN & LOBBY LOUNGE @ HILTON HOTEL,10019,American ,2125867000
HERB'N KITCHEN & LOBBY LOUNGE @ HILTON HOTEL,10019,American ,2125867000
CLEARY GOTTLIEB,10006,American ,2122253950
A & A BAKE SHOP,11216,Bakery,9178929562
BP SUB EXPRESS,11219,Jewish/Kosher,7189720010
BP SUB EXPRESS,11219,Jewish/Kosher,7189720010
KING FOOD,10024,Chinese,2127998467
PEAK THAI,10017,Thai,6464541333
MERCURY BAR,10016,American ,2126832645
DUKE'S,10016,American ,2129495400
NYU-WEINSTEIN DINING HALL,10003,American ,2129984693
THE ANCHORED INN,11206,American ,7185763297
BCAKENY,11238,Bakery,3477877199
MR.ROTI LLC,10036,Café/Coffee/Tea,2122211400
BCAKENY,11238,Bakery,3477877199
HONG TAI YANG,11354,Chinese,7183536265
WHITE CASTLE,11211,Hamburgers,7185992206
PRINCE ST. KITCHEN,10012,American ,2123437310
WALKER'S RESTAURANT,10013,American ,2129410142
SUBWAY,11355,Sandwiches/Salads/Mixed Buffet,7188860193
DAVE'S JAMAICAN RESTAURANT,11208,Caribbean,7182351174
CHINA GOURMET,10019,Chinese,2122468191
CAFE SELECT,10012,Eastern European,2129259322
GFC,11207,American ,7184848849
LINS CHINA GARDEN,11205,Chinese,7188756637
MR. LO KITCHEN,11040,Chinese,7183439888
HEARTLAND BREWERY,10018,American ,6462141000
ANTOJITOS ECUATORIANOS COFEE SHOP,11208,Spanish,9176524209
EL CASTILLO BAR RESTAURANT,11237,Spanish,7184439819
FRO YO TO GO,10312,"Ice Cream, Gelato, Yogurt, Ices",9177094009
DON ALEX RESTAURANT,11372,Peruvian,7184245187
SANT AMBROEUS,10075,Italian,2125702211
HEARTLAND BREWERY,10018,American ,6462141000
BELLA DONNA CAFE,10012,Italian,2127777005
MAIN NOODLE HOUSE,10018,Chinese,2128690888
LONG CHENG FOOD,11355,Chinese,7183530035
BP SUB EXPRESS,11219,Jewish/Kosher,7189720010
NEW YORK UNIVERSITY - COURTYARD CAFE,10003,American ,2129953010
DISHES,10022,American ,2124215511
SMITH & WOLLENSKY,10017,American ,2127531530
BENTON CAFE,10017,Japanese,2129229788
NAYA MEZZE & GRILL,10022,Middle Eastern,2123197777
DYNASTY RESTAURANT,11354,Chinese,7189615100
PUNTA CANA RESTAURANT,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2127400643
UP TOWN SWIRL,10019,"Ice Cream, Gelato, Yogurt, Ices",6466926614
BEACH CAFE,10021,American ,2129887299
THE PERFECT PINT,10017,Irish,2128678159
H K BAKERY,11354,Bakery,7188868389
USA DINER,11422,American ,7189497933
HILL COUNTRY BARBECUE MARKET,11201,Barbecue,6462075551
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
ANTOJITOS ECUATORIANOS COFEE SHOP,11208,Spanish,9176524209
DEVON & BLAKELY,10017,Delicatessen,2128260212
NELLY'S CAKES & PARTY SUPPLIES,11207,Bakery,7182726633
LINS CHINA GARDEN,11205,Chinese,7188756637
HOTEL BPM BROOKLYN,11232,American ,7183054182
JUICE HUGGER,11216,"Juice, Smoothies, Fruit Salads",9173104847
PUNTA CANA RESTAURANT,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2127400643
UP TOWN SWIRL,10019,"Ice Cream, Gelato, Yogurt, Ices",6466926614
GYRO PLACE,11218,Indian,7188710002
PUNTA CANA RESTAURANT,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2127400643
PUNTA CANA RESTAURANT,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2127400643
SPICE GARDEN INDIAN FOOD,11211,Indian,7185999800
STROKOS PIZZA DELI,10019,American ,2125816262
BELLA DONNA CAFE,10012,Italian,2127777005
NYU-WEINSTEIN DINING HALL,10003,American ,2129984693
BEST WESTERN HOTEL HOSPITALITY HOUSE,10017,American ,2127538781
CHIPOTLE MEXICAN GRILL,10003,Tex-Mex,2129823081
HEARTLAND BREWERY,10018,American ,6462141000
LUCKY 11 BAKERY,11219,Bakery,7188338289
LUCKY 11 BAKERY,11219,Bakery,7188338289
LUCKY 11 BAKERY,11219,Bakery,7188338289
MALDONADO MEXICAN RESTAURANT,10031,Mexican,2126900365
SPICE GARDEN INDIAN FOOD,11211,Indian,7185999800
GOBO'S,11219,Jewish/Kosher,7188546267
CHEF YU / AZUKI,10018,Chinese,2127366150
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
BEST WESTERN HOTEL HOSPITALITY HOUSE,10017,American ,2127538781
LA GATA GOLOSA,11369,Spanish,7187792497
MR.ROTI LLC,10036,Café/Coffee/Tea,2122211400
Spirited,11238,Bakery,7187835700
GREEN SKY RESTAURANT,11237,Chinese,7184554018
CASSEROLE.BIG BOWL OF NOODLE,11354,Chinese,9179160169
SUBWAY,11372,Sandwiches,7182555737
No 1 Wok Chinese Restaurant,10454,Chinese,7184028215
HAO WEI,10016,Chinese,2126869888
E.J LUNCHEONETTE,10021,American ,2124720600
DON ALEX RESTAURANT,11372,Peruvian,7184245187
RIVER JAPANESE CUISINE,11364,Japanese,7187477390
GOBO'S,11219,Jewish/Kosher,7188546267
ADAM CHINESE COTTAGE,10128,Chinese,2127442522
BAKE AND THINGS RESTAURANT,11203,Caribbean,7188261807
LA GATA GOLOSA #2,11372,Bakery,7186510788
LA GATA GOLOSA #2,11372,Bakery,7186510788
BASKIN ROBBINS/DUNKIN' DONUTS,11369,Donuts,7184784443
BETTY BROOKLYN CATERING CO.,11203,American ,7188323889
WOODSIDE KITCHEN,11373,Chinese,7188983570
DYNASTY RESTAURANT,11354,Chinese,7189615100
LUZZO'S BK,11201,Italian,7188556400
EL PRESIDENTE,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2129277011
SINGAS FAMOUS PIZZA,11355,Pizza,7184634343
BOBBY VAN'S GRILL,10020,Steak,2129575050
BOULEVARD CAFE,11206,American ,7183812442
EL PALACIO DE LOS CHOLADOS,11372,"Ice Cream, Gelato, Yogurt, Ices",6462694170
CROWN FRIED CHICKEN,11203,Chicken,3477870663
GALLO NERO,10036,Italian,2122656660
BEECHER'S HANDMADE CHEESE,10003,American ,2124663340
LA RUBIA RESTAURANT,10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2126941616
CHIPOTLE MEXICAN GRILL,10016,Mexican,9172897052
MALDONADO MEXICAN RESTAURANT,10031,Mexican,2126900365
WORLD CLASS EATERY,10027,American ,2128607777
SANT AMBROEUS,10075,Italian,2125702211
ONIS RESTAURANT,10454,Spanish,3475902821
SPICE GARDEN INDIAN FOOD,11211,Indian,7185999800
SMITH & WOLLENSKY,10017,American ,2127531530
DUKE'S,10016,American ,2129495400
NANCY RESTAURANT,11208,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7189644494
HEART OF INDIA,10003,Indian,2125980746
HEART OF INDIA,10003,Indian,2125980746
PUNTA CANA RESTAURANT,10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2127400643
ANDY'S CAFE,11102,Other,718606____
